label	direct_eigen
ISCA-gain.all.cds!stringent.loss	0.6193202849838291
ISCA-gain.all.exon!inclusive.both	0.020054597674850135
ISCA-gain.all.exon!inclusive.gain	0.45036740695271643
ISCA-gain.all.exon!inclusive.loss	0.0072077650260910335
ISCA-gain.all.exon!stringent.both	0.9865466334746248
ISCA-gain.all.exon!stringent.gain	0.8402591423750388
ISCA-gain.all.exon!stringent.loss	0.9588781414328063
ISCA-gain.all.intron!inclusive.both	0.02480703134215259
ISCA-gain.all.intron!inclusive.gain	0.5259697037878794
ISCA-gain.all.intron!inclusive.loss	0.009473855816294889
ISCA-gain.all.intron!stringent.both	0.979009600875977
ISCA-gain.all.intron!stringent.gain	0.8837776616165051
ISCA-gain.all.intron!stringent.loss	0.9545238093881186
ISCA-gain.all.trans!inclusive.both	0.3726387719166658
ISCA-gain.all.trans!inclusive.gain	0.7226181518189533
ISCA-gain.all.trans!inclusive.loss	0.26052046524539046
ISCA-gain.all.trans!stringent.both	0.6662057443054646
ISCA-gain.all.trans!stringent.gain	0.8955018097369557
ISCA-gain.all.trans!stringent.loss	0.5923795147841235
ISCA-gain.lex-smallest.cds!inclusive.both	0.27975296965887797
ISCA-gain.lex-smallest.cds!inclusive.gain	0.9063518642852928
ISCA-gain.lex-smallest.cds!inclusive.loss	0.18147412503955482
ISCA-gain.lex-smallest.cds!stringent.both	0.8688734604005234
ISCA-gain.lex-smallest.cds!stringent.gain	0.9999999999833125
ISCA-gain.lex-smallest.cds!stringent.loss	0.8243719622588973
ISCA-gain.lex-smallest.exon!inclusive.both	0.021910281714075296
ISCA-gain.lex-smallest.exon!inclusive.gain	0.6527631747996292
ISCA-gain.lex-smallest.exon!inclusive.loss	0.00410883282481966
ISCA-gain.lex-smallest.exon!stringent.both	0.9929616539186247
ISCA-gain.lex-smallest.exon!stringent.gain	0.9999999994846938
ISCA-gain.lex-smallest.exon!stringent.loss	0.9786733591490545
ISCA-gain.lex-smallest.intron!inclusive.both	0.026426229474191574
ISCA-gain.lex-smallest.intron!inclusive.gain	0.7125143682035721
ISCA-gain.lex-smallest.intron!inclusive.loss	0.005449217209550454
ISCA-gain.lex-smallest.intron!stringent.both	0.9853340343343071
ISCA-gain.lex-smallest.intron!stringent.gain	0.9999999995109321
ISCA-gain.lex-smallest.intron!stringent.loss	0.9690491050016349
ISCA-gain.lex-smallest.trans!inclusive.both	0.4547914515792148
ISCA-gain.lex-smallest.trans!inclusive.gain	0.9532995021439341
ISCA-gain.lex-smallest.trans!inclusive.loss	0.33331475355970924
ISCA-gain.lex-smallest.trans!stringent.both	0.8235588968303709
ISCA-gain.lex-smallest.trans!stringent.gain	0.9999999999833123
ISCA-gain.lex-smallest.trans!stringent.loss	0.7702986023080388
ISCA-loss.all.cds!inclusive.both	0.9967023273251733
ISCA-loss.all.cds!inclusive.gain	0.7186338860590044
ISCA-loss.all.cds!inclusive.loss	0.9992725055483316
ISCA-loss.all.cds!stringent.both	0.9999874267314804
ISCA-loss.all.cds!stringent.gain	0.9177776128497682
ISCA-loss.all.cds!stringent.loss	0.9999813725600635
ISCA-loss.all.exon!inclusive.both	0.9531307646863275
ISCA-loss.all.exon!inclusive.gain	0.3425675495972729
ISCA-loss.all.exon!inclusive.loss	0.997586420900312
ISCA-loss.all.exon!stringent.both	0.9962725504250656
ISCA-loss.all.exon!stringent.gain	0.5055577709399449
ISCA-loss.all.exon!stringent.loss	0.9994789808582775
ISCA-loss.all.intron!inclusive.both	0.9921926432692701
ISCA-loss.all.intron!inclusive.gain	0.5492047112566131
ISCA-loss.all.intron!inclusive.loss	0.9995528377324658
ISCA-loss.all.intron!stringent.both	0.9990359200015463
ISCA-loss.all.intron!stringent.gain	0.530587604095502
ISCA-loss.all.intron!stringent.loss	0.9999172985600704
ISCA-loss.all.trans!inclusive.both	0.9997263972370151
ISCA-loss.all.trans!inclusive.gain	0.6021534975898134
ISCA-loss.all.trans!inclusive.loss	0.9999883364886855
ISCA-loss.all.trans!stringent.both	0.9999990604899114
ISCA-loss.all.trans!stringent.gain	0.9636144179616233
ISCA-loss.all.trans!stringent.loss	0.9999984393576159
ISCA-loss.lex-smallest.cds!inclusive.both	0.998243511321413
ISCA-loss.lex-smallest.cds!inclusive.gain	0.8393595340936625
ISCA-loss.lex-smallest.cds!inclusive.loss	0.9997851436916636
ISCA-loss.lex-smallest.cds!stringent.both	0.9999970525262637
ISCA-loss.lex-smallest.cds!stringent.gain	0.9651342656029216
ISCA-loss.lex-smallest.cds!stringent.loss	0.9999970681479469
ISCA-loss.lex-smallest.exon!inclusive.both	0.9467454768795529
ISCA-loss.lex-smallest.exon!inclusive.gain	0.3801821651804334
ISCA-loss.lex-smallest.exon!inclusive.loss	0.9969447566119847
ISCA-loss.lex-smallest.exon!stringent.both	0.9905613110848122
ISCA-loss.lex-smallest.exon!stringent.gain	0.47270882925008345
ISCA-loss.lex-smallest.exon!stringent.loss	0.9994184846604315
ISCA-loss.lex-smallest.intron!inclusive.both	0.9825592965977218
ISCA-loss.lex-smallest.intron!inclusive.gain	0.5736622512524
ISCA-loss.lex-smallest.intron!inclusive.loss	0.9983496680545703
ISCA-loss.lex-smallest.intron!stringent.both	0.998225212411954
ISCA-loss.lex-smallest.intron!stringent.gain	0.528161155329672
ISCA-loss.lex-smallest.intron!stringent.loss	0.9999278768212827
ISCA-loss.lex-smallest.trans!inclusive.both	0.9997594410691152
ISCA-loss.lex-smallest.trans!inclusive.gain	0.7732790368773099
ISCA-loss.lex-smallest.trans!inclusive.loss	0.9999973081568185
ISCA-loss.lex-smallest.trans!stringent.both	0.9999998762261347
ISCA-loss.lex-smallest.trans!stringent.gain	0.9873402019868608
ISCA-loss.lex-smallest.trans!stringent.loss	0.9999998683183506
No-phen.all.cds!inclusive.both	2.693827773765743e-06
No-phen.all.cds!inclusive.gain	4.9978211958807116e-06
No-phen.all.cds!inclusive.loss	0.007894739023177352
No-phen.all.cds!stringent.both	0.041349553651536
No-phen.all.cds!stringent.gain	0.0006426491268637875
No-phen.all.cds!stringent.loss	0.2358390564448246
No-phen.all.exon!inclusive.both	0.003495419342730358
No-phen.all.exon!inclusive.gain	1.109304558214399e-05
No-phen.all.exon!inclusive.loss	0.4712528839349401
No-phen.all.exon!stringent.both	0.3721022271217114
No-phen.all.exon!stringent.gain	0.019280773704912494
No-phen.all.exon!stringent.loss	0.8436947110909725
No-phen.all.intron!inclusive.both	0.18128730176005534
No-phen.all.intron!inclusive.gain	0.0003077224238474686
No-phen.all.intron!inclusive.loss	0.9606242262083051
No-phen.all.intron!stringent.both	0.7255274835335292
No-phen.all.intron!stringent.gain	0.04394796457473565
No-phen.all.intron!stringent.loss	0.9825874485339843
No-phen.all.trans!inclusive.both	1.6999753213937684e-07
No-phen.all.trans!inclusive.gain	2.643487200895508e-07
No-phen.all.trans!inclusive.loss	0.007652059176770356
No-phen.all.trans!stringent.both	0.029959487538361813
No-phen.all.trans!stringent.gain	0.0002951347789113552
No-phen.all.trans!stringent.loss	0.24770992811880038
No-phen.lex-smallest.cds!inclusive.both	2.3819713083705196e-05
No-phen.lex-smallest.cds!inclusive.gain	2.3066723698973475e-05
No-phen.lex-smallest.cds!inclusive.loss	0.015308780929510817
No-phen.lex-smallest.cds!stringent.both	0.02773018731262012
No-phen.lex-smallest.cds!stringent.gain	0.0025524545262791314
No-phen.lex-smallest.cds!stringent.loss	0.11827188210824958
No-phen.lex-smallest.exon!inclusive.both	0.015504818129074954
No-phen.lex-smallest.exon!inclusive.gain	4.0236705539637726e-05
No-phen.lex-smallest.exon!inclusive.loss	0.7080791997392544
No-phen.lex-smallest.exon!stringent.both	0.5927092290063021
No-phen.lex-smallest.exon!stringent.gain	0.03668740849095009
No-phen.lex-smallest.exon!stringent.loss	0.9542699317838057
No-phen.lex-smallest.intron!inclusive.both	0.3208948815054259
No-phen.lex-smallest.intron!inclusive.gain	0.0016788342685078736
No-phen.lex-smallest.intron!inclusive.loss	0.9798805481025823
No-phen.lex-smallest.intron!stringent.both	0.9119237930164608
No-phen.lex-smallest.intron!stringent.gain	0.10910324199038803
No-phen.lex-smallest.intron!stringent.loss	0.9974777514355918
No-phen.lex-smallest.trans!inclusive.both	5.983160656015218e-06
No-phen.lex-smallest.trans!inclusive.gain	8.616305424334301e-07
No-phen.lex-smallest.trans!inclusive.loss	0.0392787896932597
No-phen.lex-smallest.trans!stringent.both	0.10024714756876348
No-phen.lex-smallest.trans!stringent.gain	0.002234215612500619
No-phen.lex-smallest.trans!stringent.loss	0.3954654813792143
Non-cod.all.cds!inclusive.both	0.0023920079924236253
Non-cod.all.cds!inclusive.gain	0.0030572761456402757
Non-cod.all.cds!inclusive.loss	0.1441783177075816
Non-cod.all.cds!stringent.both	0.11090255078041666
Non-cod.all.cds!stringent.gain	0.061388557771644495
Non-cod.all.cds!stringent.loss	0.4313510731021099
Non-cod.all.exon!inclusive.both	1.868223049814491e-66
Non-cod.all.exon!inclusive.gain	5.505572912541748e-34
Non-cod.all.exon!inclusive.loss	1.7467546733515989e-40
Non-cod.all.exon!stringent.both	6.522790847460048e-45
Non-cod.all.exon!stringent.gain	3.8227633008441274e-20
Non-cod.all.exon!stringent.loss	1.860799336999181e-28
Non-cod.all.intron!inclusive.both	1.6444770068078588e-53
Non-cod.all.intron!inclusive.gain	9.831812453007977e-34
Non-cod.all.intron!inclusive.loss	7.973043215050956e-33
Non-cod.all.intron!stringent.both	3.785892588789425e-43
Non-cod.all.intron!stringent.gain	8.99281992998513e-24
Non-cod.all.intron!stringent.loss	6.186535559462137e-27
Non-cod.all.trans!inclusive.both	1.1078612209649038e-13
Non-cod.all.trans!inclusive.gain	3.192140691705388e-08
Non-cod.all.trans!inclusive.loss	1.0343077289658711e-06
Non-cod.all.trans!stringent.both	9.999034835718175e-08
Non-cod.all.trans!stringent.gain	0.0007814530092058267
Non-cod.all.trans!stringent.loss	2.2174637391026855e-05
Non-cod.lex-smallest.cds!inclusive.both	0.007292842600026951
Non-cod.lex-smallest.cds!inclusive.gain	0.015802821842503523
Non-cod.lex-smallest.cds!inclusive.loss	0.0902295735381436
Non-cod.lex-smallest.cds!stringent.both	0.10237915507603372
Non-cod.lex-smallest.cds!stringent.gain	0.09095709839616688
Non-cod.lex-smallest.cds!stringent.loss	0.32191367992227665
Non-cod.lex-smallest.exon!inclusive.both	6.301404429461821e-62
Non-cod.lex-smallest.exon!inclusive.gain	9.18660092032348e-32
Non-cod.lex-smallest.exon!inclusive.loss	2.700423501222629e-39
Non-cod.lex-smallest.exon!stringent.both	3.601982199820341e-42
Non-cod.lex-smallest.exon!stringent.gain	1.3496725257313213e-18
Non-cod.lex-smallest.exon!stringent.loss	3.853223495606113e-28
Non-cod.lex-smallest.intron!inclusive.both	5.0759142865706855e-50
Non-cod.lex-smallest.intron!inclusive.gain	1.8760997241214597e-31
Non-cod.lex-smallest.intron!inclusive.loss	9.742734698329673e-32
Non-cod.lex-smallest.intron!stringent.both	3.614013551702277e-40
Non-cod.lex-smallest.intron!stringent.gain	7.713216933469493e-22
Non-cod.lex-smallest.intron!stringent.loss	2.7492830232299264e-26
Non-cod.lex-smallest.trans!inclusive.both	2.2031145966797772e-13
Non-cod.lex-smallest.trans!inclusive.gain	1.0916992789494794e-07
Non-cod.lex-smallest.trans!inclusive.loss	1.42384846272784e-06
Non-cod.lex-smallest.trans!stringent.both	2.0989175105851513e-07
Non-cod.lex-smallest.trans!stringent.gain	0.0011172947648269494
Non-cod.lex-smallest.trans!stringent.loss	3.1237350699575824e-05
OMIM.all.cds!inclusive.both	0.9929968991717436
OMIM.all.cds!inclusive.gain	0.5807775103869597
OMIM.all.cds!inclusive.loss	0.9999511744596438
OMIM.all.cds!stringent.both	0.9999999658545334
OMIM.all.cds!stringent.gain	0.991655116642651
OMIM.all.cds!stringent.loss	0.9999999926971892
OMIM.all.exon!inclusive.both	0.9999399045695906
OMIM.all.exon!inclusive.gain	0.8166714126689224
OMIM.all.exon!inclusive.loss	0.999998701101955
OMIM.all.exon!stringent.both	1.0000000373687747
OMIM.all.exon!stringent.gain	0.9483139125218124
OMIM.all.exon!stringent.loss	0.9999999996360509
OMIM.all.intron!inclusive.both	0.9999873217246017
OMIM.all.intron!inclusive.gain	0.909539313187958
OMIM.all.intron!inclusive.loss	0.9999995613043368
OMIM.all.intron!stringent.both	1.0000000317090174
OMIM.all.intron!stringent.gain	0.9529656268930068
OMIM.all.intron!stringent.loss	1.0000000000050389
OMIM.all.trans!inclusive.both	0.9915400056442574
OMIM.all.trans!inclusive.gain	0.5653592998666457
OMIM.all.trans!inclusive.loss	0.9999437718081169
OMIM.all.trans!stringent.both	0.99999999099867
OMIM.all.trans!stringent.gain	0.9980122034020902
OMIM.all.trans!stringent.loss	0.999999992969161
OMIM.lex-smallest.cds!inclusive.both	0.9983215416912531
OMIM.lex-smallest.cds!inclusive.gain	0.7666841222712583
OMIM.lex-smallest.cds!inclusive.loss	0.9999945158323221
OMIM.lex-smallest.cds!stringent.both	0.9999999309995173
OMIM.lex-smallest.cds!stringent.gain	0.9919556373529513
OMIM.lex-smallest.cds!stringent.loss	0.9999999940803636
OMIM.lex-smallest.exon!inclusive.both	0.9999953044605844
OMIM.lex-smallest.exon!inclusive.gain	0.9234513322047526
OMIM.lex-smallest.exon!inclusive.loss	0.999999591683073
OMIM.lex-smallest.exon!stringent.both	1.0000000321240203
OMIM.lex-smallest.exon!stringent.gain	0.9366641748686451
OMIM.lex-smallest.exon!stringent.loss	1.0000000003780662
OMIM.lex-smallest.intron!inclusive.both	0.999998518848662
OMIM.lex-smallest.intron!inclusive.gain	0.9723926027525585
OMIM.lex-smallest.intron!inclusive.loss	0.999999792200741
OMIM.lex-smallest.intron!stringent.both	1.0000000298759062
OMIM.lex-smallest.intron!stringent.gain	0.9571098408520122
OMIM.lex-smallest.intron!stringent.loss	1.0000000004512275
OMIM.lex-smallest.trans!inclusive.both	0.9984863967478468
OMIM.lex-smallest.trans!inclusive.gain	0.7729837132860758
OMIM.lex-smallest.trans!inclusive.loss	0.9999964112765669
OMIM.lex-smallest.trans!stringent.both	0.9999999961261801
OMIM.lex-smallest.trans!stringent.gain	0.9989113723144379
OMIM.lex-smallest.trans!stringent.loss	0.9999999982912067
Paralogs.all.cds!inclusive.both	9.839750110690514e-49
Paralogs.all.cds!inclusive.gain	7.414121167702468e-38
Paralogs.all.cds!inclusive.loss	3.3095914708702246e-37
Paralogs.all.cds!stringent.both	4.065284453545523e-52
Paralogs.all.cds!stringent.gain	1.9559962171035455e-33
Paralogs.all.cds!stringent.loss	1.1055283779109456e-36
Paralogs.all.exon!inclusive.both	1.8197053040408677e-72
Paralogs.all.exon!inclusive.gain	1.4708727784931441e-41
Paralogs.all.exon!inclusive.loss	6.2735590908230074e-58
Paralogs.all.exon!stringent.both	3.6384675225624115e-66
Paralogs.all.exon!stringent.gain	2.487079178430579e-32
Paralogs.all.exon!stringent.loss	3.842366191706833e-48
Paralogs.all.intron!inclusive.both	3.0733933996288727e-56
Paralogs.all.intron!inclusive.gain	2.3798739406764583e-34
Paralogs.all.intron!inclusive.loss	3.2134995457951545e-43
Paralogs.all.intron!stringent.both	5.461841883022873e-52
Paralogs.all.intron!stringent.gain	8.75298898812802e-27
Paralogs.all.intron!stringent.loss	1.5386002730167637e-36
Paralogs.all.trans!inclusive.both	5.724702037448902e-45
Paralogs.all.trans!inclusive.gain	1.1147940097316453e-37
Paralogs.all.trans!inclusive.loss	1.4304360228958656e-35
Paralogs.all.trans!stringent.both	1.2969527329845401e-49
Paralogs.all.trans!stringent.gain	4.2147745232705475e-33
Paralogs.all.trans!stringent.loss	1.580051129300619e-35
Paralogs.lex-smallest.cds!inclusive.both	6.18496044275651e-44
Paralogs.lex-smallest.cds!inclusive.gain	5.481179259042657e-35
Paralogs.lex-smallest.cds!inclusive.loss	7.107393433118638e-34
Paralogs.lex-smallest.cds!stringent.both	2.9131895283542655e-46
Paralogs.lex-smallest.cds!stringent.gain	4.425155454173086e-29
Paralogs.lex-smallest.cds!stringent.loss	1.1920928785745531e-32
Paralogs.lex-smallest.exon!inclusive.both	7.412580637377772e-67
Paralogs.lex-smallest.exon!inclusive.gain	1.4692104091805612e-39
Paralogs.lex-smallest.exon!inclusive.loss	1.2660695358178128e-51
Paralogs.lex-smallest.exon!stringent.both	3.176892980322127e-61
Paralogs.lex-smallest.exon!stringent.gain	2.842193181015397e-30
Paralogs.lex-smallest.exon!stringent.loss	1.4106583577661543e-43
Paralogs.lex-smallest.intron!inclusive.both	5.8352868388709665e-55
Paralogs.lex-smallest.intron!inclusive.gain	1.7243663807899858e-34
Paralogs.lex-smallest.intron!inclusive.loss	1.448138119090956e-41
Paralogs.lex-smallest.intron!stringent.both	2.0530712049880293e-50
Paralogs.lex-smallest.intron!stringent.gain	5.928232587041346e-26
Paralogs.lex-smallest.intron!stringent.loss	1.417540913349523e-34
Paralogs.lex-smallest.trans!inclusive.both	6.653898010254502e-41
Paralogs.lex-smallest.trans!inclusive.gain	1.092491842041871e-34
Paralogs.lex-smallest.trans!inclusive.loss	6.084569198104489e-32
Paralogs.lex-smallest.trans!stringent.both	8.929272585420873e-44
Paralogs.lex-smallest.trans!stringent.gain	1.3579170227557917e-28
Paralogs.lex-smallest.trans!stringent.loss	4.754316126153367e-31
Prot-cod.all.cds!inclusive.both	0.4399055486641729
Prot-cod.all.cds!inclusive.gain	0.02506518160180997
Prot-cod.all.cds!inclusive.loss	0.9992622866305312
Prot-cod.all.cds!stringent.both	0.9999998998683173
Prot-cod.all.cds!stringent.gain	0.6509408709549978
Prot-cod.all.cds!stringent.loss	0.9999999990269857
Prot-cod.all.exon!inclusive.both	0.9986761678386773
Prot-cod.all.exon!inclusive.gain	0.15812325975609626
Prot-cod.all.exon!inclusive.loss	1.0000000147836106
Prot-cod.all.exon!stringent.both	1.0000001568788948
Prot-cod.all.exon!stringent.gain	0.8256634911571809
Prot-cod.all.exon!stringent.loss	0.9999999967153846
Prot-cod.all.intron!inclusive.both	0.9999976998618944
Prot-cod.all.intron!inclusive.gain	0.4853656129843742
Prot-cod.all.intron!inclusive.loss	1.0000000130314224
Prot-cod.all.intron!stringent.both	1.0000001282584312
Prot-cod.all.intron!stringent.gain	0.9025379837403777
Prot-cod.all.intron!stringent.loss	0.9999999969827719
Prot-cod.all.trans!inclusive.both	0.36794107643183954
Prot-cod.all.trans!inclusive.gain	0.018992075590549887
Prot-cod.all.trans!inclusive.loss	0.9992163742843929
Prot-cod.all.trans!stringent.both	0.9999999063452503
Prot-cod.all.trans!stringent.gain	0.6843211105670614
Prot-cod.all.trans!stringent.loss	0.9999999994793318
Prot-cod.lex-smallest.cds!inclusive.both	0.6843775260356207
Prot-cod.lex-smallest.cds!inclusive.gain	0.04458368740403754
Prot-cod.lex-smallest.cds!inclusive.loss	0.999831574664173
Prot-cod.lex-smallest.cds!stringent.both	0.9999996463401241
Prot-cod.lex-smallest.cds!stringent.gain	0.7231674620084093
Prot-cod.lex-smallest.cds!stringent.loss	0.9999999951546082
Prot-cod.lex-smallest.exon!inclusive.both	0.9996389006750755
Prot-cod.lex-smallest.exon!inclusive.gain	0.2140176842879292
Prot-cod.lex-smallest.exon!inclusive.loss	1.0000000146828616
Prot-cod.lex-smallest.exon!stringent.both	1.0000001363013604
Prot-cod.lex-smallest.exon!stringent.gain	0.8432285370108225
Prot-cod.lex-smallest.exon!stringent.loss	0.9999999958236608
Prot-cod.lex-smallest.intron!inclusive.both	0.9999997247513093
Prot-cod.lex-smallest.intron!inclusive.gain	0.6465143217120913
Prot-cod.lex-smallest.intron!inclusive.loss	1.000000013087483
Prot-cod.lex-smallest.intron!stringent.both	1.0000001242714234
Prot-cod.lex-smallest.intron!stringent.gain	0.9454772731292245
Prot-cod.lex-smallest.intron!stringent.loss	0.999999996368809
Prot-cod.lex-smallest.trans!inclusive.both	0.7166014112232116
Prot-cod.lex-smallest.trans!inclusive.gain	0.028559063594550616
Prot-cod.lex-smallest.trans!inclusive.loss	0.9999763559432677
Prot-cod.lex-smallest.trans!stringent.both	1.0000000090986272
Prot-cod.lex-smallest.trans!stringent.gain	0.7941383845976387
Prot-cod.lex-smallest.trans!stringent.loss	0.9999999995442383
embryonic-lethal.all.cds!inclusive.both	0.9169981275951427
embryonic-lethal.all.cds!inclusive.gain	0.531228278022138
embryonic-lethal.all.cds!inclusive.loss	0.9919808116342996
embryonic-lethal.all.cds!stringent.both	0.9989368739756967
embryonic-lethal.all.cds!stringent.gain	0.9430544710572316
embryonic-lethal.all.cds!stringent.loss	0.9999125337886637
embryonic-lethal.all.exon!inclusive.both	0.9959128343664491
embryonic-lethal.all.exon!inclusive.gain	0.718395749435749
embryonic-lethal.all.exon!inclusive.loss	0.9999977198006077
embryonic-lethal.all.exon!stringent.both	0.9998988828917745
embryonic-lethal.all.exon!stringent.gain	0.9710619612450477
embryonic-lethal.all.exon!stringent.loss	0.9999965040877524
embryonic-lethal.all.intron!inclusive.both	0.9991382384389116
embryonic-lethal.all.intron!inclusive.gain	0.8586601183199157
embryonic-lethal.all.intron!inclusive.loss	0.9999967630633397
embryonic-lethal.all.intron!stringent.both	0.9999265489235214
embryonic-lethal.all.intron!stringent.gain	0.9810970097458438
embryonic-lethal.all.intron!stringent.loss	0.9999924250154464
embryonic-lethal.all.trans!inclusive.both	0.9598179298263937
embryonic-lethal.all.trans!inclusive.gain	0.48279734633871263
embryonic-lethal.all.trans!inclusive.loss	0.999332900056795
embryonic-lethal.all.trans!stringent.both	0.9999305338420764
embryonic-lethal.all.trans!stringent.gain	0.9702417919473206
embryonic-lethal.all.trans!stringent.loss	0.9999920598371639
embryonic-lethal.lex-smallest.cds!inclusive.both	0.7417707783590974
embryonic-lethal.lex-smallest.cds!inclusive.gain	0.5192214768102191
embryonic-lethal.lex-smallest.cds!inclusive.loss	0.9481406801455137
embryonic-lethal.lex-smallest.cds!stringent.both	0.9960943714323403
embryonic-lethal.lex-smallest.cds!stringent.gain	0.9395676847082176
embryonic-lethal.lex-smallest.cds!stringent.loss	0.9994478817165507
embryonic-lethal.lex-smallest.exon!inclusive.both	0.9990478028635011
embryonic-lethal.lex-smallest.exon!inclusive.gain	0.7480735917679049
embryonic-lethal.lex-smallest.exon!inclusive.loss	0.9999997667870597
embryonic-lethal.lex-smallest.exon!stringent.both	0.9999983149341333
embryonic-lethal.lex-smallest.exon!stringent.gain	0.9779233741271293
embryonic-lethal.lex-smallest.exon!stringent.loss	0.9999999878901188
embryonic-lethal.lex-smallest.intron!inclusive.both	0.9991579650731063
embryonic-lethal.lex-smallest.intron!inclusive.gain	0.8096137492251713
embryonic-lethal.lex-smallest.intron!inclusive.loss	0.9999974560164516
embryonic-lethal.lex-smallest.intron!stringent.both	0.9999898478219705
embryonic-lethal.lex-smallest.intron!stringent.gain	0.9825657504372198
embryonic-lethal.lex-smallest.intron!stringent.loss	0.9999991116586024
embryonic-lethal.lex-smallest.trans!inclusive.both	0.940057083912884
embryonic-lethal.lex-smallest.trans!inclusive.gain	0.5963775527070783
embryonic-lethal.lex-smallest.trans!inclusive.loss	0.9957706328863435
embryonic-lethal.lex-smallest.trans!stringent.both	0.9994944462157803
embryonic-lethal.lex-smallest.trans!stringent.gain	0.9672561689077328
embryonic-lethal.lex-smallest.trans!stringent.loss	0.9998964476626553
phen.all.cds!inclusive.both	0.9999967888510505
phen.all.cds!inclusive.gain	0.8903117829331599
phen.all.cds!inclusive.loss	1.0000000012184946
phen.all.cds!stringent.both	1.0000000063334196
phen.all.cds!stringent.gain	0.9999962717873165
phen.all.cds!stringent.loss	0.999999999298386
phen.all.exon!inclusive.both	1.0000000461043497
phen.all.exon!inclusive.gain	0.9745312954016844
phen.all.exon!inclusive.loss	1.0000000090842376
phen.all.exon!stringent.both	1.0000000835698544
phen.all.exon!stringent.gain	0.9992027997867491
phen.all.exon!stringent.loss	0.9999999960560003
phen.all.intron!inclusive.both	1.0000000382561165
phen.all.intron!inclusive.gain	0.9957763305747265
phen.all.intron!inclusive.loss	1.0000000076854305
phen.all.intron!stringent.both	1.0000000694198903
phen.all.intron!stringent.gain	0.9993167165748215
phen.all.intron!stringent.loss	0.9999999970395193
phen.all.trans!inclusive.both	0.9999995240158819
phen.all.trans!inclusive.gain	0.9311073801499682
phen.all.trans!inclusive.loss	1.0000000011578118
phen.all.trans!stringent.both	1.0000000062940737
phen.all.trans!stringent.gain	0.999998413635792
phen.all.trans!stringent.loss	0.9999999993261453
phen.lex-smallest.cds!inclusive.both	0.9999997697998833
phen.lex-smallest.cds!inclusive.gain	0.9162613358099134
phen.lex-smallest.cds!inclusive.loss	1.0000000011913357
phen.lex-smallest.cds!stringent.both	1.000000006127108
phen.lex-smallest.cds!stringent.gain	0.9999986231252439
phen.lex-smallest.cds!stringent.loss	0.9999999993436813
phen.lex-smallest.exon!inclusive.both	1.0000000407883594
phen.lex-smallest.exon!inclusive.gain	0.979245922547154
phen.lex-smallest.exon!inclusive.loss	1.0000000079548115
phen.lex-smallest.exon!stringent.both	1.0000000723786273
phen.lex-smallest.exon!stringent.gain	0.9989098890540217
phen.lex-smallest.exon!stringent.loss	0.9999999968762753
phen.lex-smallest.intron!inclusive.both	1.0000000369596962
phen.lex-smallest.intron!inclusive.gain	0.9975736975670001
phen.lex-smallest.intron!inclusive.loss	1.0000000070168025
phen.lex-smallest.intron!stringent.both	1.0000000667299285
phen.lex-smallest.intron!stringent.gain	0.9996394033496118
phen.lex-smallest.intron!stringent.loss	0.9999999974245818
phen.lex-smallest.trans!inclusive.both	0.9999999937920473
phen.lex-smallest.trans!inclusive.gain	0.9525242452174058
phen.lex-smallest.trans!inclusive.loss	1.000000001143503
phen.lex-smallest.trans!stringent.both	1.0000000060881322
phen.lex-smallest.trans!stringent.gain	0.999999563995475
phen.lex-smallest.trans!stringent.loss	0.999999999368684
